movieCd	prdtYear	showTm	prdtStatNm	typeNm	nations	genres	directors	actors	showTypes	companys	audits
20138223	2013	118	개봉	장편	['한국']	['드라마', '멜로/로맨스']	['조용선&CHO Yong-sun']	['서인국&SEO In-guk&원일&', '이종석&LEE Jong-suk&우상&', '권유리&GWON Yu-ri&정은&', '박철민&PARK Cheol-min&재석&', '박정철&PARK Jung-chul&장코치&', '신민철&SHIN Min-cheol&정동&', '김재영&&대찬&', '선우재덕&SEONU Jae-deok&&', '서준원&&수영선수&', '송병준&&원일반 친구1&', '이명규&&무술팀참가자2&', '김준희&KIM Jun-hee&기자1&', '조상현&&수영선수&', '박용진&&버스기사&']	['필름&필름', '2D&디지털']	['20138597&(주)팝콘에프앤엠&&제작사', '20062555&(주)더샘컴퍼니&&제작사', '20141515&(주)영화사수작&Soojak film&제작사', '20101104&(주)나이너스엔터테인먼트&9ers Entertainment&배급사', '20139455&유니온투자파트너스(주)&Union Investment Partners&제공', '20122482&캐피탈원(주)&&공동제공', '20121879&씨네그루(주)다우기술&Daou Tech Inc.&공동제공', '20101104&(주)나이너스엔터테인먼트&9ers Entertainment&공동제공', '20111171&(주)아시아인베스트먼트&&공동제공', '20101104&(주)나이너스엔터테인먼트&9ers Entertainment&해외세일즈사']	['2013-MF00703 &15세이상관람가']
20133603	2013	112	개봉	장편	['영국', '프랑스', '스웨덴', '벨기에']	['드라마', '멜로/로맨스']	['올리버 히르비겔&Oliver Hirschbiegel']	['나오미 왓츠&Naomi Watts&&', '나빈 앤드류스&Naveen Andrews&&', '더글라스 홋지&Douglas Hodge&&', '줄리엣 스티븐슨&Juliet Stevenson&&', '마이클 바인&Michael Byrne&&', '카스 앤바&Cas Anvar&&']	['필름&필름', '2D&디지털']	['20139135&(주)영화사 빅&&배급사', '20140590&유성에프이엔터프라이즈(주)&&수입사', '20111862&(주)퓨어픽쳐스인터내셔널코리아&&수입사', '20140590&유성에프이엔터프라이즈(주)&&제공']	['2014-MF00154 &15세이상관람가']
20133898	2013	83	기타	장편	['남아프리카공화국']	['다큐멘터리']	[]	[]	['2D&디지털']	[]	[]
20139402	2013	89	개봉	장편	['한국']	['멜로/로맨스', '코미디']	['이수성&LEE Soo-sung']	['홍수아&HONG Soo-ah&&', '서지석&Seo Ji-seok&&', '한수아&HAN Su-a&&', '주아성&&&', '성지영&&호텔 식당 바 손님들&', '송윤아&&회사 여직원들&', '오승진&&해산물 와인바 손님들&', '이종우&&김비서&', '이진솔&&한스킨 직원들&', '김명곤&KIM Myung-kon&&']	['필름&필름', '2D&디지털']	['20063187&㈜리필름&LEE FILM&제작사', '20122497&(유)조이앤컨텐츠그룹&JOY N CONTENTS GROUP&제작사', '20122837&(주)팝엔터테인먼트&&배급사', '20122497&(유)조이앤컨텐츠그룹&JOY N CONTENTS GROUP&제공']	['2013-MF00702 &청소년관람불가']
20134073	2012	115	개봉	장편	['미국']	['드라마', '스릴러']	['헨리 알렉스 루빈&Henry Alex Rubin']	['제이슨 베이트먼&Jason Bateman&&', '알렉산더 스카스가드&Alexander Skarsgard&데릭&', '폴라 패튼&Paula Patton&신디&', '프랭크 그릴로&Frank Grillo&마이크&']	['필름&필름', '2D&디지털']	['20139135&(주)영화사 빅&&배급사', '20111583&(주)메인타이틀픽쳐스&&수입사']	['2013-MF00718&청소년관람불가']
20134694	2013	104	개봉	장편	['한국']	['멜로/로맨스', '드라마']	['박영호&']	['김은서&&&', '강석호&&&', '정보름&&&', '정동규&&&']	['2D&디지털']	['20063230&스마일픽쳐스&&제작사', '20063230&스마일픽쳐스&&배급사']	['2013-MF00343 &청소년관람불가']
20122786	2013	103	개봉	장편	['한국']	['액션', '스릴러']	['신동엽&SHIN Dong-yeob']	['양동근&YANG Dong-keun&&', '주상욱&JOO Sang-uk&&', '이태임&LEE Tae-im&지희&', '신준호&&주차요원1&', '유재상&&면접관2&', '정유림&&룸녀1&', '한유미&&혜진&', '전국환&JEON Guk-hwan&창식 부&', '서동수&SEO Dong-soo&국사 건생님&', '손강국&SON Gang-guk&담임&', '김권&KIM Kwon&어린 준석&', '장태성&JANG Tae-sung&두준&', '반민정&BAN Min-jung&미옥&']	['필름&필름', '2D&디지털']	['20124995&(주)엔브릭스&NBRIX&제작사', '20122471&(주)인벤트스톤&Invent Stone corp&배급사', '20124995&(주)엔브릭스&NBRIX&제공', '20122471&(주)인벤트스톤&Invent Stone corp&제공', '20137115&(주)인터파크&&공동제공', '20101104&(주)나이너스엔터테인먼트&9ers Entertainment&해외세일즈사']	['2013-MF00706 &청소년관람불가']
19808057	1980	109	개봉	장편	['프랑스']	['드라마', '멜로/로맨스', '코미디']	['클로드 피노토&Claude Pinoteau']	['소피 마르소&Sophie Marceau&빅 &', '클로드 브라세&Claude Brasseur&빅의 아빠, 프랑소와&', '브리지트 포세이&Brigitte Fossey&빅의 엄마, 프랑소와르 &']	['필름&필름', '2D&디지털']	['20137135&(주)앤드플러스미디어웍스&ANDPLUS MEDIAWORKS CO.,LTD.&배급사', '20122956&(주)미디어캐슬&&수입사']	['2013-MF00696 &15세이상관람가']
20135544	2011	123	개봉	장편	['인도']	['액션', '멜로/로맨스', '스릴러']	['아누락 바수&Anurag Basu']	['리틱 로산&Hrithik Roshan&&', '바바라 모리&Barbara Mori&나타샤&']	['2D&디지털']	['20110752&(주)미디어데이&Mediaday&배급사', '20100084&㈜코리아스크린&Korea Screen Inc.&수입사']	['2012-F398&청소년관람불가']
20134703	2010	112	개봉	장편	['미국']	['범죄', '스릴러']	['라리사 콘드랙키&Larysa Kondracki']	['레이첼 와이즈&Rachel Weisz&캐스린 볼코박&', '바네사 레드그레이브&Vanessa Redgrave&마들레인 리스&', '모니카 벨루치&Monica Bellucci&로라 레비아니&', '데이빗 스트라탄&David Strathairn&피터 워드&']	['2D&디지털']	['20112175&(주)소나무픽쳐스&Sonamu Pictures&배급사', '20112175&(주)소나무픽쳐스&Sonamu Pictures&수입사']	['2013-MF00635 &청소년관람불가']
20134144	2011	84	개봉	장편	['스페인']	['애니메이션']	['안드레스 G. 슈에&Andres G. Schaer']	[]	['필름&필름', '2D&디지털', '2D&디지털더빙']	['20124055&(주)마인스 엔터테인먼트&Mains Entertainment&배급사', '2013216&(주)박수엔터테인먼트&Boxoo Entertainment  &배급사', '20112175&(주)소나무픽쳐스&Sonamu Pictures&수입사']	['2013-MF00711 &전체관람가']
20134704	2009	95	개봉	장편	['중국']	['액션']	['류신의&Xinyi Liu']	['맹 페이&Fei Meng&&', '왕낙용&&&']	['2D&디지털']	['20063099&(주)케이알씨지&KRCG&배급사', '20063099&(주)케이알씨지&KRCG&수입사']	['2013-MF00687&15세이상관람가']
20133760	2013	116	개봉	장편	['미국']	['멜로/로맨스', '드라마']	['라세 할스트롬&Lasse Hallstrom']	['조쉬 더하멜&Josh Duhamel&&', '줄리안 허프&Julianne Hough&&', '코비 스멀더스&Cobie Smulders&&']	['필름&필름', '2D&디지털']	['20122837&(주)팝엔터테인먼트&&배급사', '20111613&주식회사 풍경소리&PoongKyung SoRi Inc.&수입사', '20100049&(주)월드시네마&World Cinema Co., Ltd&제공', '20100355&주식회사 루믹스미디어&Lumixmedia Inc.&제공', '20122837&(주)팝엔터테인먼트&&공동제공']	['2013-MF00712 &15세이상관람가']
20010057	1999	106	개봉	장편	['한국']	['드라마']	['전수일&JEON Soo-il']	['이지영&LEE Ji-young&여배우 &', '설경구&SUL Kyung-gu&&', '김소희&KIM So-hee&&', '이충인&LEE Choong-in&&', '허승민&HEO Seung-min&찬규&', '박일홍&&횟집손님 &', '김현주&&신문수금원&', '조은정&&버스안여자 &', '황성현&&자전거남자&', '안권태&AHN Gwon-tae&수남&', '박찬형&&째즈카페주인 &', '장성진&Jang Liu&상현&', '박기호&&철로아이 &', '박명희&Park Myeong-hui&최교수 &', '전진영&&아이들&', '박성수&&횟집손님 &', '정진석&&재수생&', '레이니 선&Rainy Sun&찬조출연&', '이재용&LEE Jae-yong&이 교수&', '조영진&JO Young-jin&박 교수&']	['필름&필름']	['20100018&(주)동녘필름&Dongnyuk Film&제작사', '20100207&(주)씨네월드&Cineworld&배급사', '20103809&(주)미로비젼&Mirovision Inc. &배급사']	['2001-F113&15세관람가']
20133141	2012	95	개봉	장편	['프랑스']	['드라마']	['부르노 뒤몽&']	['줄리엣 비노쉬&Juliette Binoche&카미유 클로델&', '장 뤽 뱅상&Jean-Luc Vincent&폴 끌로델&']	['필름&필름', '2D&디지털']	['20103682&3비프로덕션즈&3B Productions&제작사', '20061718&찬란&Challan Film&배급사', '20061718&찬란&Challan Film&수입사', '20102413&까날 플러스&Canal+&제공']	['2013-MF00685 &15세이상관람가']
20134374	2013	92	개봉	장편	['한국']	['공연']	['손석&SON Seok', '정치영&JUNG Chi-young']	['G-드래곤&G-dragon&&']	['필름&필름', '2D&디지털', '3D&3D 디지털']	['20100378&케이비에스미디어(주)&&제작사', '20063229&(주)와이지엔터테인먼트&YG Entertainment&제작사', '20123221&골든타이드픽처스(주)&Golden Tide Pictures&배급사', '20100378&케이비에스미디어(주)&&제공', '20063229&(주)와이지엔터테인먼트&YG Entertainment&제공']	['2013-MF00709 &전체관람가']
20138355	2013	112	개봉	장편	['미국']	['액션', '어드벤처', '판타지']	['앨런 테일러&Alan Taylor']	['크리스 헴스워스&Chris Hemsworth&토르&Thor', '톰 히들스턴&Tom Hiddleston&로키&Loki', '나탈리 포트만&Natalie Portman&제인 포스터&Jane Foster', '스텔란 스카스가드&Stellan Skarsgard&에릭 셀비그&Dr. Erik Selvig', '이드리스 엘바&Idris Elba&헤임달&Heimdall', '안소니 홉킨스&Anthony Hopkins&오딘&Odin']	['필름&필름', '2D&디지털', '2D&디지털 4K', '3D&3D 디지털', '4D&4D', 'IMAX&IMAX 3D']	['20125636&소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)&SONY PICTURES RELEASING WALT DISNEY STUDIOS (KOREA) INC.&배급사', '20125636&소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)&SONY PICTURES RELEASING WALT DISNEY STUDIOS (KOREA) INC.&수입사']	['2013-MF00735 &12세이상관람가', '2013-MF00743 &12세이상관람가']
19438006	1943	97	기타	장편	['미국']	['액션', '드라마', '전쟁']	['졸탄 코다, 졸탄 코르다&Zoltan Korda']	['험프리 보가트&Humphrey Bogart&&', '브루스 버네트&Bruce Bennett&&', 'J. 캐롤 네이쉬&J. Carrol Naish&&']	['필름&필름', '2D&디지털']	[]	['&12세관람가']
19900237	1990	117	개봉	장편	['프랑스']	['액션']	['뤽 베송&Luc Besson']	['안느 파릴로&Anne Parillaud &니키타/죠세핀&', '장-위그 앙글라드&Jean-Hugues Anglade&마르코&', '체키 카료&Tcheky Karyo&&']	['필름&필름', '2D&디지털']	['20103932&체키고리그룹 타이거키네마토그라피카&Cecchi Gori Group Tiger Cinematografica&제작사', '20103810&고몽&Gaumont&제작사', '20101226&사무엘 골드윈 컴퍼니&Samuel Goldwyn Company&배급사', '20122895&(주)팝파트너스&POP PARTNERS&배급사', '20100621&(주)다모아필름&&수입사', '20122497&(유)조이앤컨텐츠그룹&JOY N CONTENTS GROUP&수입사']	['90-178&고등학생이상관람가', '2013-MF00587 &15세이상관람가']
20127595	2013	112	개봉	장편	['한국']	['액션', '드라마']	['박홍수&PARK Hong-soo']	['최승현&CHOI Seung-hyun&명훈&Myung-hoon', '한예리&HAN Ye-ri&혜인&Hye-in', '윤제문&YOON Je-moon&차정민&', '조성하&CHO Seong-ha&문상철&', '김유정&KIM You-jung&혜인&Hye-in', '배성민&&안경부하&', '백주연&&무용반학생&', '서정훈&&일진패거리1&', '송은영&SONG Eun-young&무용학원생&', '안성민&Sung-min An&하나원남교사&', '이미지&&무용반학생&', '이소민&&무용반학생&', '이정수&&무용학원생&', '이준수&&어린 남매&', '이한솔&LEE Han-sol&인상남&', '권혁석&&연락관경호원&', '임병우&&목소리 출연&', '정대곤&&목소리 출연&', '전도영&&목소리 출연&', '김정섭&&선장&', '차준호&&탈북아이&', '최정선&&무용반장&', '허진찬&&택배기사&', '박태기&&8전단 잔당&', '박성웅&PARK Sung-woong&리영호&', '동현배&DONG Hyun-bae&일진친구&', '유재명&YU Jae-myeong&김선명&', '정호빈&JUNG Ho-bin&북두성&', '박길수&PARK Gil-soo&복권방&', '유하복&YOO Ha-bok&북한 간부&', '서동수&SEO Dong-soo&권투장&']	['필름&필름', '2D&디지털']	['20124216&더램프(주)&THE LAMP Co,. LTD&제작사', '20030070&(주)황금물고기 &Golden Fish Pictures,Inc.&제작사', '20100103&(주)쇼박스&Showbox Corp&배급사', '20100103&(주)쇼박스&Showbox Corp&제공', '20137115&(주)인터파크&&공동제공', '20100103&(주)쇼박스&Showbox Corp&해외세일즈사']	['2013-MF00628 &15세이상관람가']
19448005	1944	114	기타	장편	['미국']	['스릴러', '드라마']	['조지 쿠커&George Cukor']	['찰스 보이어&Charles Boyer&&', '잉그리드 버그만&Ingrid Bergman&&', '조셉 코튼&Joseph Cotten&&']	['필름&필름']	[]	[]
20134358	2008	95	개봉	장편	['홍콩']	['애니메이션', '액션', '판타지']	['임초현&Dante Lam']	['사정봉&Nicholas Tse&&', '임현제&Richie Ren&&']	['2D&디지털']	['20063099&(주)케이알씨지&KRCG&배급사', '20063099&(주)케이알씨지&KRCG&수입사']	['2013-MF00688 &12세이상관람가']
20120425	2012	103	개봉	장편	['한국']	['드라마']	['이성은&LEE Sung-eun']	['김규리&KIM Gyu-ri&&', '박원상&PARK Won-sang&&', '윤소정&YOON So-jung&&', '이성은&LEE Sung-eun&면접관들&', '이영은&&7세진영&', '이완수&LEE Wan-su&면접관들&', '이정일&&세탁소주인&', '장인영&&아기진영&', '장정인&&영웅&', '진수&&짝사랑남고생&', '최정은&&중학생진영&', '황동궁&HWANG Dong-goong&면접관들&', '김원해&KIM Won-hae&신부&', '이민아&LEE Min-a&젊은 박철순&']	['필름&필름', '2D&디지털']	['20100036&㈜인디스토리&INDIESTORY Inc. &제작사', '2013187&(주)어뮤즈엔터테인먼트&AMUSE Entertainment&제작사', '20100036&㈜인디스토리&INDIESTORY Inc. &배급사', '20063002&(주)인디플러그&Indieplug Inc&배급사', '20100036&㈜인디스토리&INDIESTORY Inc. &제공', '20063002&(주)인디플러그&Indieplug Inc&제공', '20100036&㈜인디스토리&INDIESTORY Inc. &해외세일즈사']	['2013-MF00586 &15세이상관람가']
20138161	2013	93	개봉	장편	['한국']	['미스터리', '멜로/로맨스']	['임경수&LIM Kyoung-soo']	['신성일&SHIN Seong-il&&', '배슬기&BAE Seul-gi&&', '유태웅&YOO Tae-ung&&', '신옥철&&사진사&', '이선경&&만찬회장 가족&', '박제순&&남종업원&', '김정균&KIM Jeong-kyoon&형석&']	['필름&필름', '2D&디지털']	['20063075&(주)에이트웍스&&제작사', '20101135&(주)씨타마운틴픽쳐스&Mountain Pictures Co.,Ltd&배급사', '20121836&(주)투윈글로벌&&제공', '20101135&(주)씨타마운틴픽쳐스&Mountain Pictures Co.,Ltd&해외세일즈사']	['2013-MF00745 &청소년관람불가']
20136061	2013	118	개봉	장편	['한국']	['멜로/로맨스', '코미디']	['홍지영&HONG Ji-young']	['김강우&KIM Gang-woo&&', '김효진&KIM Hyo-jin&&', '주지훈&JU Ji-hoon&&', '이연희&LEE Yeon-hee&&', '옥택연&OK Taec-yeon&&', '마동석&Don LEE&&', '구잘 투르수노바&Guzal Tursunova&&', '이희준&LEE Hui-joon&대복&', '고준희&GO Joon-Hee&&', '최종윤&CHOI Jong-yoon&공항 보안요원&', '정민주&JUNG Min-Joo&아름&', '이미도&LEE Mi-do&특별출연-별난신부&', '최병모&CHOE Byeong-mo&결혼식장 유부남&', '김광규&KIM Kwang-gyoo&닥터김&', '장광&JANG Kwang&이라부&', '황정민&HWANG Jung-min&부녀회장&', '오나라&OH Na-ra&선옥&']	['필름&필름', '2D&디지털']	['20100340&(주)수필름&SOO FILM&제작사', '20114672&씨너스엔터테인먼트(주)&CINUS ENTERTAINMENT&배급사', '20114672&씨너스엔터테인먼트(주)&CINUS ENTERTAINMENT&제공', '20061362&CJ창업투자(주)&CJ Venture Investment&제공', '20121879&씨네그루(주)다우기술&Daou Tech Inc.&공동제공', '20137115&(주)인터파크&&공동제공', '20100904&(주)엠라인디스트리뷰션&M-Line Distribution&해외세일즈사']	['2013-MF00734 &15세이상관람가']
20135405	2013	99	개봉	장편	['한국']	['드라마', '액션']	['이주형&LEE Ju-hyoung']	['김유미&KIM You-mi&&', '정우&JUNG Woo&김재홍 &', '손병호&SON Byong-ho&조명식&', '박소영&PARK So-young&&', '이혜린&&여중생&', '박병은&PARK Byung-eun&창수 아빠&', '김병옥&KIM Byoung-ok&특별출연-철물점 주인&', '박효준&PARK Hyo-jun&차주인 남&']	['필름&필름', '2D&디지털']	['20100078&(주)김기덕 필름&a KIM KI-DUK film&제작사', '20100078&(주)김기덕 필름&a KIM KI-DUK film&배급사', '20100851&(주)화인컷&Finecut Co., Ltd.&해외세일즈사']	['2013-MF00534 &15세이상관람가']
20130482	2012	99	개봉	장편	['한국']	['액션', '드라마']	['엄태화&UM Tae-hwa']	['엄태구&UM Tae-goo&태식&', '류혜영&RYU Hye-young&영자&', '권율&GWON Yool&희준&', '배범식&&각석오거리 키보드남&', '백승진&&세입자&', '성스러운&&영자네 학교 학생&', '송아미&&영자네 학교 학생&', '오수빈&&커피숍 손님들&', '유영선&&물류창고 관계자&', '유원상&&각석오거리 구경꾼들&', '이규봉&&부동산업자&', '이영상&&각석오거리 구경꾼들/볼케이노멤버&', '이우람&&사슴벌레&', '이자연&&평범학생&', '김승곤&&잉투기대회 출전자&', '정수련&&영자네 학교 학생&', '조슬예&CHO Seul-ye&각석오거리 아구창녀&', '조아라&&세입자&', '박준영&&체육관원&', '박헌수&PARK Heon-soo&옆 체육관 관장&', '황선영&&영자네 학교 학생&', '홍석재&HONG Seok-jae&각석오거리 구경꾼들&', '박소담&PARK So-dam&연희&', '김태한&KIM Tae-han&형욱&', '길해연&KIL Hae-yeon&태식 엄마&']	['필름&필름', '2D&디지털']	['20100572&한국영화아카데미&Korean Academy of Film Arts&제작사', '20102327&CGV아트하우스&CGV ARTHOUSE&배급사', '20100572&한국영화아카데미&Korean Academy of Film Arts&제공', '20100109&씨제이엔터테인먼트&CJ Entertainment&해외세일즈사']	['2013-MF00752 &15세이상관람가']
20134705	2013	78	개봉	장편	['한국']	['멜로/로맨스', '드라마']	['이세일&']	['이진아&&&', '윤하선&&&']	['2D&디지털']	['20063099&(주)케이알씨지&KRCG&제작사', '20063099&(주)케이알씨지&KRCG&배급사']	['2013-MF00633 &청소년관람불가']
20121079	2012	93	개봉	장편	['홍콩']	['코미디', '드라마']	['팡호청&Ho-Cheung Pang']	['설개기&Fiona Sit&&', '두문택&Chapman To&&']	['2D&디지털']	['20112175&(주)소나무픽쳐스&Sonamu Pictures&배급사', '20112175&(주)소나무픽쳐스&Sonamu Pictures&수입사']	['2013-MF00501 &청소년관람불가']
20132021	2011	146	개봉	장편	['중국']	['전쟁', '드라마']	['장예모&Yimou Zhang']	['크리스찬 베일&Christian Bale &&', '니 니&Ni Ni&&', '장흠예&Zhang Xinyi&&']	['2D&디지털']	['20130162&(유)영화사 화수분&&배급사', '20123896&(주)토러스엔터테인먼트&&수입사']	['2013-MF00524&청소년관람불가']
20133771	2012	118	개봉	장편	['중국']	['판타지', '액션']	['진가상&Gordon Chan', '진소진&Janet Chun']	['유역비&Yifei Liu&&', '덩차오&Deng Chao&&', '정중기&Ronald Cheng&&', '황추생&Anthony Wong Chau-Sang&&']	['2D&디지털']	['20122497&(유)조이앤컨텐츠그룹&JOY N CONTENTS GROUP&배급사', '20136655&스크린조이&&수입사']	['2013-MF00727 &15세이상관람가']
19918269	1991	156	개봉	장편	['미국']	['액션', 'SF', '스릴러']	['제임스 카메론&James Cameron']	['아놀드 슈왈제네거&Arnold Schwarzenegger&터미네이터&', '린다 해밀턴&Linda Hamilton&사라 코너 &', '에드워드 펄롱&Edward Furlong&존 코너&']	['필름&필름', '2D&디지털']	['20122837&(주)팝엔터테인먼트&&배급사', '20122497&(유)조이앤컨텐츠그룹&JOY N CONTENTS GROUP&수입사']	['2013-MF00751 &15세이상관람가']
20132682	2013	58	개봉	장편	['일본']	['애니메이션', 'SF']	['키세 카즈치카&Kazuchika Kise']	[]	['필름&필름', '2D&디지털']	['20101087&에이원엔터테인먼트&&배급사', '20101087&에이원엔터테인먼트&&수입사']	['2013-MF00697 &15세이상관람가']
20134357	2009	99	개봉	장편	['아일랜드', '벨기에']	['미스터리', '드라마', '전쟁']	['다니스 타노비치&Danis Tanovic']	['콜린 파렐&Colin Farrell&&', '크리스토퍼 리&Christopher Lee&&']	['필름&필름', '2D&디지털']	['20136655&스크린조이&&배급사', '20136655&스크린조이&&수입사']	['2013-MF00665 &15세이상관람가']
20137044	2013	124	개봉	장편	['한국']	['액션']	['곽경택&KWAK Kyung-taek']	['유오성&YOO Oh-seong&&', '주진모&JOO Jin-mo&&', '김우빈&KIM Woo-bin&&', '김미진&Mijin Kim&계모임 여자들&', '최종석&&오야붕 부하&', '한기준&&야쿠자 조문단&', '문혜지&&TV 사극신하&', '황순영&&참치선박 통역&', '신승찬&&미스부산 사회자&', '양혜경&&계모임 여자들&', '이재덕&&샴페인남&', '정종호&JUNG Jong-ho&TV사극신하&', '정현수&JUNG Hyun-soo&TV사극장수&', '이준혁&LEE Jun-hyeok&짬보&', '장영남&JANG Young-nam&혜지&', '이철민&LEE Cheol-min&가발이&', '이동훈&&용백부&', '기주봉&KEY Joo-bong&형두&', '정호빈&JUNG Ho-bin&은기&', '한재영&HAN Jae-young&덩치계부&', '지승현&JI Seung-hyeon&젊은 형두&']	['필름&필름', '2D&디지털']	['20122965&(주)트리니티엔터테인먼트&Trinity Entertainment&제작사', '2013214&(주)제이콘컴퍼니&JCONCOMPANY&제작사', '20100520&롯데쇼핑㈜롯데엔터테인먼트&Lotte shopping Lotte Entertainment Co.,Ltd&배급사', '20114832&미시간벤처캐피탈(주)&Michigan Venture Capital Co., Ltd.&제공', '20100520&롯데쇼핑㈜롯데엔터테인먼트&Lotte shopping Lotte Entertainment Co.,Ltd&제공', '20061362&CJ창업투자(주)&CJ Venture Investment&공동제공', '20111451&(유)동문파트너즈&&공동제공', '20100520&롯데쇼핑㈜롯데엔터테인먼트&Lotte shopping Lotte Entertainment Co.,Ltd&해외세일즈사']	['2013-MF00725 &청소년관람불가']
20138222	2013	117	개봉	장편	['한국']	['드라마']	['김진민&KIM Jin-min']	['심이영&SHIM Yi-young&예나&Ye-na', '임지규&IM Ji-kyu&온유&On-yoo', '공정환&KONG Jeong-hwan&&', '윤봉길&&&', '유예일&&&', '최창엽&CHOI Chang-yeop&어린 온유&Young On-yoo', '최창엽&&어린 온유&', '우준석&&미술치료사&', '엄수정&UM Soo-jung&세영&']	['필름&필름', '2D&디지털']	['20062531&(주)옐로우래빗&&제작사', '20130161&(사)문화예술사회공헌 네트워크&&제작사', '20101135&(주)씨타마운틴픽쳐스&Mountain Pictures Co.,Ltd&배급사']	['2013-MF00648 &12세이상관람가']
20135642	1949	115	기타	장편	['미국']	['멜로/로맨스']	['윌리엄 와일러&William Wyler']	['올리비아 드 하빌랜드&Olivia de Havilland&캐서린 슬로퍼&', '몽고메리 클리프트&Montgomery Clift&모리스 타운센드 &', '랄프 리차드슨&Ralph Richardson&오스틴 슬로퍼 박사&', '마리암 홉킨스&Miriam Hopkins&라비니아 페니만&']	['필름&필름', '2D&디지털']	[]	['&12세이상관람가']
20131263	2013	101	개봉	장편	['한국']	['애니메이션', '스릴러']	['연상호&YEON Sang-ho']	['오정세&OH Jeong-se&성철우&', '양익준&YANG Ik-june&&', '권해효&KWON Hae-hyo&최경석&', '박희본&PARK Hee-bon&김영선&', '김민찬&&교회목소리&', '조소흠&&교회목소리&', '조영각&CHO Young-kag&교회목소리&', '노유경&&교회목소리&', '하명석&HA Myeong-seuk&교회목소리&', '홍덕표&&교회목소리/최경석 부하2/폭주족3&', '홍은표&&교회목소리&', '연상호&YEON Sang-ho&폭주족2&', '연상호&YEON Sang-ho&최경석 부하3&', '연상호&YEON Sang-ho&노래방손님1&', '연상호&YEON Sang-ho&경찰3&', '연상호&YEON Sang-ho&교회목소리&', '용창우&&교회목소리&', '유지연&Ji Yeon Yoo&교회목소리&', '이성희&&교회목소리&', '이수현&&교회목소리&', '이지혜&&교회목소리&', '장희식&&교회목소리&', '정성훈&&교회목소리&', '정요셉&&교회목소리&', '류혜영&RYU Hye-young&영선친구2/ 노래방도우미2&', '황석정&HWANG Seok-jeong&영선 모&', '이민지&LEE Min-ji&영선친구1/ 폭주족4&']	['필름&필름', '2D&디지털', '2D&디지털 영문자막']	['20111552&주식회사 다다쇼&Studio Dadashow&제작사', '20100932&(주)넥스트엔터테인먼트월드(NEW)&Next Entertainment World&배급사', '20100932&(주)넥스트엔터테인먼트월드(NEW)&Next Entertainment World&제공', '20142968&(주)콘텐츠판다&CONTENTS PANDA&해외세일즈사']	['2013-MF00686 &청소년관람불가']
20134801	2013	123	개봉	장편	['한국']	['스릴러', '드라마']	['정연식&JEONG Yeon-shik']	['김선아&KIM Sun-a&&', '마동석&Don LEE&&', '신정근&SIN Jeong-geun&&', '정인기&JUNG In-gi&&', '이청아&LEE Chung-ah&&', '박효주&PARK Hyo-ju&혜진&', '온주완&ON Ju-wan&&', '유종성&&콜밴기사&', '이안나&&수술실레지던트&', '이지성&&자원봉사자&', '이현우&&총기거래남2&', '전혜림&&재활병원간호사&', '박상운&&장기이식센터경비1&', '박성근&PARK Seong-keun&전화남3(목소리)&', '김현수&KIM Hyeon-soo&가영&', '주영호&JU Yeong-ho&혜진 남편&', '차종호&CHA Jong-ho&CF감독&', '오만석&OH Man-seok&두목&']	['필름&필름', '2D&디지털']	['20100303&(주)시네마서비스&Cinema Service Co.,Ltd.&제작사', '20110854&씨제이이앤엠(주)&CJ E&M Corp.&배급사', '2013215&(주)케이티미디어허브&&제공', '20139435&(주)우리인베스트먼트&&공동제공', '20100904&(주)엠라인디스트리뷰션&M-Line Distribution&해외세일즈사']	['2013-MF00716 &청소년관람불가']
19578007	1957	98	기타	장편	['미국']	['범죄', '미스터리']	['시드니 루멧&Sidney Lumet']	['헨리 폰다&Henry Fonda&배심원 8&', '리 J. 콥&Lee J. Cobb&배심원 3&', '에드 베글리&Ed Begley&배심원 10&', 'E.G. 마샬&E.G. Marshall&배심원 4&', '잭 워든&Jack Warden&배심원 7&']	['필름&필름', '2D&디지털']	[]	[]
20134126	1953	115	기타	장편	['미국']	['드라마']	['리처드 소프&Richard Thorpe']	['로버트 테일러&Robert Taylor&&', '에바 가드너&Ava Gardner&&']	['필름&필름']	[]	[]
20134370	2013	105	개봉	장편	['일본']	['액션', '코미디']	['후쿠다 유이치&Yuichi Fukuda']	['스즈키 료헤이&Ryohei Suzuki&&', '시미즈 후미카&Fumika Shimizu&&']	['필름&필름', '2D&디지털']	['20101087&에이원엔터테인먼트&&배급사', '20101087&에이원엔터테인먼트&&수입사']	['2013-MF00699 &15세이상관람가']
20139601	2013	85	개봉	장편	['미국']	['스릴러', 'SF']	['제임스 드모나코&James DeMonaco']	['에단 호크&Ethan Hawke&&', '레나 헤디&Lena Headey&&']	['필름&필름', '2D&디지털']	['20100603&유니버설픽쳐스인터내셔널 코리아(유)&Universal Pictures International Korea&배급사', '20100603&유니버설픽쳐스인터내셔널 코리아(유)&Universal Pictures International Korea&수입사']	['2013-MF00492 &청소년관람불가']
